district_id,district_name,chunk,centroid_lat,centroid_lon
76128533B53717296822608,East Siang,eastern,28.00507650667966,95.25568892079438
76128533B12129983841645,Kra Daadi,eastern,28.00770006708246,93.71519349559306
76128533B89228414823983,Charaideo,eastern,27.063281790040904,95.05400063366767
76128533B15157901669242,Majuli,eastern,26.942926122484018,94.18887564026937
76128533B40714385808093,Biswanath,eastern,26.828560302915232,93.40170318274517
76128533B70315194619807,Hojai,eastern,25.97748864185406,92.98193304865254
76128533B57995625790051,Karbi Anglong West,eastern,25.85293029199463,92.5338329985758
76128533B20298037622173,South Salmara-Mankachar,eastern,25.828741605112015,89.96788170662192
76128533B71254158898830,Pherzawl,eastern,24.320354313069952,93.22197683706828
76128533B36594996191182,Noney,eastern,24.68371561042053,93.45930347301133
76128533B61831576863813,Tengnoupal,eastern,24.42126171705055,94.23170539623158
76128533B66815680293072,Kamjong,eastern,24.816726552121644,94.43349185936069
76128533B95642877176862,Senapati,eastern,25.39699689440209,94.1325453232958
76128533B82279368215419,Kakching,eastern,24.438422016724157,93.91941800836801
76128533B64881202564500,Jiribam,eastern,24.71903664539864,93.13588082483749
76128533B71353370080255,North West,central,28.728224355119437,77.03523746799064
76128533B58262202014972,New Delhi,central,28.573439933537,77.1454888802765
76128533B72485933575946,East,central,28.63082470401931,77.29271389049748
76128533B68379889579232,West,central,28.653451212345747,77.06348743694618
76128533B97089774514948,South,central,28.47688439532564,77.19524587887075
76128533B45574198291616,North,central,28.791062059331733,77.11207851636604
76128533B9976625304286,North East,central,28.72189577533006,77.2509086137789
76128533B1420136949169,South East,central,28.54542400473574,77.26894472269159
76128533B19832024635761,Central,central,28.700221234306163,77.21056547330116
76128533B81419063387740,Shahdara,central,28.687450945435792,77.28967283654266
76128533B23858286755005,Alipurduar,eastern,26.632872336740885,89.46728267715028
76128533B78458325839103,Kalimpong,eastern,27.034393010221496,88.63493126189104
76128533B24017517661394,Pakke Kessang,eastern,27.108119789703444,93.05922170429673
76128533B19898496046456,Kamle,eastern,27.716587304950377,94.08474029358158
76128533B46084756537322,Shi Yomi,eastern,28.675331054512235,94.33476938240231
76128533B25448742967716,Leparada,eastern,27.964463323920153,94.71706199437409
76128533B49993259380917,Lower Siang,eastern,27.729247940354345,94.55338552038737
